StoreID,ProductID,SnapshotDate,QuantityOnHand,ReorderLevel,OnOrderQty,LastModifiedDate,SourceSystem
515,31823.0,2025-01-06,168,34,61,2025-01-08,INVENTORY
725,39620.0,2025-01-05,106,28,12,2025-01-05,INVENTORY
149,6408.0,2025-01-29,199,25,59,2025-01-30,INVENTORY
364,34132.0,2025-01-12,225,21,58,2025-01-14,INVENTORY
439,36074.0,2025-01-05,41,5,40,2025-01-07,INVENTORY
733,3439.0,2025-01-19,134,38,53,2025-01-20,INVENTORY
236,19870.0,2025-01-31,112,35,101,2025-02-02,INVENTORY
782,20715.0,2025-01-29,191,6,14,2025-02-01,INVENTORY
70,43815.0,2025-01-25,237,44,60,2025-01-28,INVENTORY
510,39114.0,2025-01-18,89,34,33,2025-01-20,INVENTORY
576,47959.0,2025-01-28,200,5,57,2025-01-31,INVENTORY
273,649.0,2025-01-04,131,25,82,2025-01-06,INVENTORY
591,1731.0,2025-01-13,184,15,42,2025-01-15,INVENTORY
552,21685.0,2025-01-19,58,10,15,2025-01-21,INVENTORY
213,31679.0,2025-01-17,226,14,99,2025-01-17,INVENTORY
753,20214.0,2025-01-03,17,14,12,2025-01-05,INVENTORY
79,30324.0,2025-01-15,2,38,2,2025-01-15,INVENTORY
458,14377.0,2025-01-23,136,38,91,2025-01-24,INVENTORY
258,35279.0,2025-01-05,11,37,80,2025-01-08,INVENTORY
439,40798.0,2025-01-25,181,20,55,2025-01-27,INVENTORY
455,11473.0,2025-01-25,85,33,25,2025-01-28,INVENTORY
88,16295.0,2025-01-24,200,29,42,2025-01-26,INVENTORY
89,21495.0,2025-01-10,139,9,8,2025-01-13,INVENTORY
295,35855.0,2025-01-03,223,42,4,2025-01-03,INVENTORY
359,33492.0,2025-01-08,74,34,100,2025-01-11,INVENTORY
453,647.0,2025-01-13,39,12,93,2025-01-14,INVENTORY
234,42649.0,2025-01-30,46,9,109,2025-02-02,INVENTORY
450,18949.0,2025-01-06,125,7,50,2025-01-08,INVENTORY
231,7076.0,2025-01-11,235,38,119,2025-01-11,INVENTORY
159,2595.0,2025-01-15,26,28,94,2025-01-18,INVENTORY
195,43838.0,2025-01-11,20,34,73,2025-01-11,INVENTORY
726,43867.0,2025-01-01,8,42,48,2025-01-04,INVENTORY
645,43919.0,2025-01-10,25,39,79,2025-01-11,INVENTORY
345,38596.0,2025-01-29,89,23,29,2025-01-31,INVENTORY
722,39150.0,2025-01-31,9,26,90,2025-02-01,INVENTORY
27,1921.0,2025-01-29,239,42,73,2025-01-30,INVENTORY
354,3274.0,2025-01-27,115,13,73,2025-01-27,INVENTORY
604,24880.0,2025-01-14,192,21,62,2025-01-15,INVENTORY
595,31336.0,2025-01-05,70,25,57,2025-01-06,INVENTORY
82,12464.0,2025-01-23,2,20,89,2025-01-23,INVENTORY
584,8949.0,2025-01-18,224,28,117,2025-01-18,INVENTORY
635,8099.0,2025-01-17,34,10,30,2025-01-17,INVENTORY
100,15563.0,2025-01-09,56,27,45,2025-01-09,INVENTORY
320,40327.0,2025-01-02,32,37,67,2025-01-05,INVENTORY
621,45994.0,2025-01-24,217,20,107,2025-01-27,INVENTORY
550,39746.0,2025-01-07,203,21,41,2025-01-07,INVENTORY
637,8254.0,2025-01-09,173,37,102,2025-01-12,INVENTORY
445,17438.0,2025-01-15,233,31,6,2025-01-18,INVENTORY
127,34568.0,2025-01-11,208,27,114,2025-01-13,INVENTORY
242,20292.0,2025-01-02,92,28,114,2025-01-04,INVENTORY
746,13054.0,2025-01-06,99,19,57,2025-01-07,INVENTORY
367,27840.0,2025-01-03,42,29,86,2025-01-04,INVENTORY
616,5048.0,2025-01-30,157,21,83,2025-02-02,INVENTORY
71,7555.0,2025-01-11,110,22,83,2025-01-11,INVENTORY
474,14784.0,2025-01-03,15,40,15,2025-01-05,INVENTORY
66,4072.0,2025-01-02,109,16,101,2025-01-03,INVENTORY
517,48380.0,2025-01-11,86,43,87,2025-01-12,INVENTORY
336,22660.0,2025-01-06,110,26,107,2025-01-06,INVENTORY
561,13720.0,2025-01-20,124,42,49,2025-01-22,INVENTORY
486,44187.0,2025-01-06,198,28,68,2025-01-08,INVENTORY
526,3861.0,2025-01-12,122,23,106,2025-01-14,INVENTORY
378,5386.0,2025-01-13,108,27,113,2025-01-13,INVENTORY
303,1492.0,2025-01-05,164,30,103,2025-01-06,INVENTORY
576,32560.0,2025-01-24,245,29,105,2025-01-27,INVENTORY
461,6491.0,2025-01-14,58,12,80,2025-01-17,INVENTORY
446,18803.0,2025-01-30,206,29,91,2025-02-01,INVENTORY
215,40638.0,2025-01-01,53,28,1,2025-01-01,INVENTORY
538,1914.0,2025-01-03,47,32,118,2025-01-05,INVENTORY
200,16644.0,2025-01-22,69,44,84,2025-01-23,INVENTORY
426,28211.0,2025-01-17,48,22,77,2025-01-17,INVENTORY
644,18088.0,2025-01-12,118,30,74,2025-01-15,INVENTORY
462,844.0,2025-01-03,95,38,12,2025-01-05,INVENTORY
622,43368.0,2025-01-22,224,42,78,2025-01-23,INVENTORY
261,36132.0,2025-01-17,40,27,27,2025-01-19,INVENTORY
280,33610.0,2025-01-17,90,11,4,2025-01-19,INVENTORY
488,18056.0,2025-01-24,129,5,67,2025-01-24,INVENTORY
292,49798.0,2025-01-31,49,26,115,2025-01-31,INVENTORY
447,11892.0,2025-01-26,225,37,94,2025-01-28,INVENTORY
628,3606.0,2025-01-20,234,30,72,2025-01-22,INVENTORY
776,8746.0,2025-01-12,169,8,14,2025-01-14,INVENTORY
755,12789.0,2025-01-28,50,36,67,2025-01-31,INVENTORY
193,43107.0,2025-01-09,86,27,9,2025-01-10,INVENTORY
338,47430.0,2025-01-17,45,11,105,2025-01-20,INVENTORY
364,6670.0,2025-01-16,126,17,0,2025-01-16,INVENTORY
318,48482.0,2025-01-08,175,25,54,2025-01-11,INVENTORY
709,15090.0,2025-01-28,26,41,90,2025-01-28,INVENTORY
564,7881.0,2025-01-03,224,11,2,2025-01-04,INVENTORY
486,23323.0,2025-01-02,3,12,65,2025-01-02,INVENTORY
565,14984.0,2025-01-07,205,18,4,2025-01-09,INVENTORY
374,29538.0,2025-01-10,186,42,4,2025-01-11,INVENTORY
652,14350.0,2025-01-20,85,18,52,2025-01-23,INVENTORY
309,8985.0,2025-01-05,149,13,46,2025-01-07,INVENTORY
75,15188.0,2025-01-28,242,5,115,2025-01-29,INVENTORY
445,34816.0,2025-01-13,165,28,105,2025-01-14,INVENTORY
759,9064.0,2025-01-14,193,9,2,2025-01-14,INVENTORY
770,2273.0,2025-01-27,139,20,92,2025-01-30,INVENTORY
740,45371.0,2025-01-31,177,14,83,2025-02-02,INVENTORY
175,19793.0,2025-01-11,142,17,15,2025-01-11,INVENTORY
371,48383.0,2025-01-04,63,30,101,2025-01-07,INVENTORY
463,29241.0,2025-01-10,36,16,31,2025-01-11,INVENTORY
598,13930.0,2025-01-05,68,23,53,2025-01-07,INVENTORY
558,43431.0,2025-01-16,8,10,57,2025-01-17,INVENTORY
151,37716.0,2025-01-01,208,37,11,2025-01-04,INVENTORY
483,42510.0,2025-01-22,94,29,88,2025-01-23,INVENTORY
569,11127.0,2025-01-04,224,22,61,2025-01-06,INVENTORY
418,44306.0,2025-01-23,103,42,94,2025-01-25,INVENTORY
672,46195.0,2025-01-03,2,26,29,2025-01-05,INVENTORY
416,20761.0,2025-01-01,21,38,53,2025-01-02,INVENTORY
108,33350.0,2025-01-11,123,29,69,2025-01-11,INVENTORY
500,1493.0,2025-01-07,31,27,65,2025-01-07,INVENTORY
499,26629.0,2025-01-07,186,30,31,2025-01-10,INVENTORY
4,11756.0,2025-01-13,246,22,27,2025-01-14,INVENTORY
323,31659.0,2025-01-16,99,42,37,2025-01-18,INVENTORY
631,28857.0,2025-01-05,110,30,69,2025-01-05,INVENTORY
201,41527.0,2025-01-01,32,41,26,2025-01-04,INVENTORY
249,41131.0,2025-01-22,245,8,92,2025-01-24,INVENTORY
289,29024.0,2025-01-06,65,26,112,2025-01-06,INVENTORY
8,6717.0,2025-01-25,127,20,87,2025-01-26,INVENTORY
457,38190.0,2025-01-04,136,6,65,2025-01-06,INVENTORY
309,13367.0,2025-01-31,188,10,65,2025-01-31,INVENTORY
674,35988.0,2025-01-29,37,22,89,2025-02-01,INVENTORY
555,10786.0,2025-01-15,194,28,107,2025-01-17,INVENTORY
183,8949.0,2025-01-14,151,23,38,2025-01-16,INVENTORY
589,13652.0,2025-01-20,150,14,69,2025-01-23,INVENTORY
197,12975.0,2025-01-05,165,16,26,2025-01-06,INVENTORY
151,8460.0,2025-01-23,199,28,106,2025-01-25,INVENTORY
498,3550.0,2025-01-22,72,5,51,2025-01-24,INVENTORY
109,43854.0,2025-01-14,208,5,5,2025-01-17,INVENTORY
37,41675.0,2025-01-27,115,29,35,2025-01-29,INVENTORY
587,47846.0,2025-01-25,62,23,42,2025-01-27,INVENTORY
213,38885.0,2025-01-17,70,41,116,2025-01-18,INVENTORY
396,44731.0,2025-01-03,234,37,3,2025-01-03,INVENTORY
779,43874.0,2025-01-19,104,24,51,2025-01-19,INVENTORY
553,13946.0,2025-01-09,26,41,115,2025-01-12,INVENTORY
26,32640.0,2025-01-22,69,42,71,2025-01-23,INVENTORY
685,41336.0,2025-01-31,67,41,69,2025-02-02,INVENTORY
428,38387.0,2025-01-07,17,35,28,2025-01-08,INVENTORY
309,39060.0,2025-01-30,186,11,41,2025-01-31,INVENTORY
275,32969.0,2025-01-07,141,17,38,2025-01-08,INVENTORY
555,28080.0,2025-01-23,100,5,41,2025-01-24,INVENTORY
202,40084.0,2025-01-21,194,12,62,2025-01-22,INVENTORY
747,1287.0,2025-01-07,203,10,40,2025-01-10,INVENTORY
461,37787.0,2025-01-09,66,19,50,2025-01-12,INVENTORY
180,34554.0,2025-01-31,215,31,54,2025-02-02,INVENTORY
300,47642.0,2025-01-20,227,15,56,2025-01-23,INVENTORY
431,540.0,2025-01-14,97,9,27,2025-01-15,INVENTORY
132,33674.0,2025-01-14,81,17,16,2025-01-14,INVENTORY
31,30036.0,2025-01-14,183,9,23,2025-01-16,INVENTORY
606,36320.0,2025-01-12,221,28,14,2025-01-12,INVENTORY
602,34831.0,2025-01-10,213,13,56,2025-01-10,INVENTORY
768,42722.0,2025-01-12,29,19,93,2025-01-15,INVENTORY
695,5930.0,2025-01-02,62,21,63,2025-01-02,INVENTORY
615,26306.0,2025-01-03,157,14,72,2025-01-03,INVENTORY
590,7017.0,2025-01-12,111,13,4,2025-01-15,INVENTORY
251,9342.0,2025-01-31,39,21,104,2025-02-03,INVENTORY
645,45467.0,2025-01-19,242,13,70,2025-01-20,INVENTORY
728,17816.0,2025-01-18,19,6,96,2025-01-19,INVENTORY
775,42166.0,2025-01-20,105,9,26,2025-01-22,INVENTORY
649,43317.0,2025-01-25,129,22,99,2025-01-25,INVENTORY
108,27971.0,2025-01-05,107,27,46,2025-01-08,INVENTORY
372,10958.0,2025-01-19,242,41,51,2025-01-21,INVENTORY
150,43194.0,2025-01-09,27,42,80,2025-01-09,INVENTORY
660,13050.0,2025-01-10,213,36,33,2025-01-10,INVENTORY
630,13332.0,2025-01-09,230,28,92,2025-01-12,INVENTORY
679,27689.0,2025-01-06,20,36,6,2025-01-09,INVENTORY
56,45033.0,2025-01-04,63,28,31,2025-01-07,INVENTORY
552,24594.0,2025-01-27,172,26,49,2025-01-28,INVENTORY
667,37452.0,2025-01-29,97,31,32,2025-01-31,INVENTORY
681,41720.0,2025-01-10,31,33,77,2025-01-13,INVENTORY
686,9491.0,2025-01-05,101,23,33,2025-01-07,INVENTORY
26,3151.0,2025-01-11,232,9,27,2025-01-11,INVENTORY
148,3775.0,2025-01-27,74,41,64,2025-01-30,INVENTORY
793,13554.0,2025-01-08,128,9,1,2025-01-11,INVENTORY
263,47331.0,2025-01-24,156,5,102,2025-01-27,INVENTORY
525,8914.0,2025-01-30,166,40,103,2025-02-01,INVENTORY
780,13792.0,2025-01-08,240,44,110,2025-01-08,INVENTORY
45,11411.0,2025-01-31,156,18,40,2025-02-02,INVENTORY
701,30722.0,2025-01-28,129,34,118,2025-01-29,INVENTORY
578,3116.0,2025-01-14,31,6,39,2025-01-15,INVENTORY
353,47175.0,2025-01-02,149,19,112,2025-01-03,INVENTORY
715,24049.0,2025-01-27,229,33,84,2025-01-29,INVENTORY
759,26891.0,2025-01-13,13,41,5,2025-01-14,INVENTORY
619,47584.0,2025-01-21,136,22,78,2025-01-23,INVENTORY
323,2591.0,2025-01-14,40,6,116,2025-01-17,INVENTORY
138,2645.0,2025-01-04,157,31,52,2025-01-04,INVENTORY
460,12114.0,2025-01-19,135,18,110,2025-01-19,INVENTORY
203,7365.0,2025-01-24,218,44,79,2025-01-27,INVENTORY
113,17582.0,2025-01-08,140,21,71,2025-01-10,INVENTORY
303,36359.0,2025-01-23,18,17,41,2025-01-25,INVENTORY
370,18468.0,2025-01-29,134,11,114,2025-02-01,INVENTORY
324,32711.0,2025-01-09,40,34,54,2025-01-09,INVENTORY
389,16875.0,2025-01-07,236,38,2,2025-01-08,INVENTORY
328,27382.0,2025-01-20,16,7,93,2025-01-20,INVENTORY
518,14083.0,2025-01-30,133,10,101,2025-01-31,INVENTORY
607,28299.0,2025-01-24,107,43,87,2025-01-26,INVENTORY
377,29763.0,2025-01-04,194,18,46,2025-01-06,INVENTORY
309,1865.0,2025-01-05,124,40,95,2025-01-06,INVENTORY
708,39548.0,2025-01-02,248,14,7,2025-01-02,INVENTORY
353,37392.0,2025-01-31,175,16,10,2025-01-31,INVENTORY
254,8914.0,2025-01-06,94,34,72,2025-01-09,INVENTORY
712,14883.0,2025-01-04,208,11,75,2025-01-05,INVENTORY
235,6142.0,2025-01-20,129,6,79,2025-01-20,INVENTORY
395,41905.0,2025-01-01,189,44,100,2025-01-03,INVENTORY
436,1144.0,2025-01-30,161,22,77,2025-02-02,INVENTORY
707,26606.0,2025-01-01,45,22,42,2025-01-04,INVENTORY
657,6349.0,2025-01-08,35,13,111,2025-01-11,INVENTORY
735,37230.0,2025-01-19,228,43,41,2025-01-21,INVENTORY
51,43181.0,2025-01-19,114,18,50,2025-01-19,INVENTORY
764,22568.0,2025-01-29,184,31,102,2025-01-29,INVENTORY
332,45906.0,2025-01-09,18,37,112,2025-01-11,INVENTORY
292,10287.0,2025-01-27,190,19,101,2025-01-28,INVENTORY
525,49282.0,2025-01-27,143,7,8,2025-01-30,INVENTORY
419,15142.0,2025-01-09,108,10,79,2025-01-09,INVENTORY
96,49530.0,2025-01-07,102,8,8,2025-01-08,INVENTORY
443,36059.0,2025-01-13,216,7,10,2025-01-15,INVENTORY
243,11216.0,2025-01-28,239,18,5,2025-01-31,INVENTORY
199,8075.0,2025-01-08,45,35,54,2025-01-11,INVENTORY
85,15054.0,2025-01-19,246,7,39,2025-01-19,INVENTORY
130,11017.0,2025-01-28,170,6,83,2025-01-31,INVENTORY
324,12427.0,2025-01-18,113,15,33,2025-01-21,INVENTORY
315,45195.0,2025-01-02,151,19,115,2025-01-05,INVENTORY
603,37157.0,2025-01-07,241,29,27,2025-01-08,INVENTORY
589,31819.0,2025-01-27,168,42,39,2025-01-30,INVENTORY
518,27773.0,2025-01-08,181,27,56,2025-01-11,INVENTORY
232,31785.0,2025-01-14,239,23,76,2025-01-14,INVENTORY
168,8646.0,2025-01-22,1,39,113,2025-01-22,INVENTORY
240,44796.0,2025-01-29,196,39,37,2025-01-31,INVENTORY
160,20516.0,2025-01-20,224,20,113,2025-01-23,INVENTORY
3,19392.0,2025-01-24,172,44,8,2025-01-25,INVENTORY
262,3470.0,2025-01-11,236,29,70,2025-01-12,INVENTORY
344,30538.0,2025-01-16,190,15,5,2025-01-16,INVENTORY
113,38775.0,2025-01-17,243,14,6,2025-01-17,INVENTORY
453,13706.0,2025-01-15,140,34,42,2025-01-18,INVENTORY
121,19919.0,2025-01-25,112,14,107,2025-01-26,INVENTORY
644,6576.0,2025-01-24,187,19,41,2025-01-24,INVENTORY
207,31059.0,2025-01-04,25,28,59,2025-01-07,INVENTORY
39,47656.0,2025-01-24,44,8,13,2025-01-26,INVENTORY
722,38619.0,2025-01-09,15,44,100,2025-01-11,INVENTORY
591,8749.0,2025-01-11,190,36,35,2025-01-14,INVENTORY
37,46200.0,2025-01-28,135,16,23,2025-01-28,INVENTORY
654,22976.0,2025-01-11,88,12,115,2025-01-11,INVENTORY
393,5646.0,2025-01-23,238,42,61,2025-01-26,INVENTORY
290,22877.0,2025-01-23,93,16,34,2025-01-25,INVENTORY
524,36267.0,2025-01-08,59,6,106,2025-01-10,INVENTORY
452,11994.0,2025-01-23,163,15,86,2025-01-23,INVENTORY
351,37766.0,2025-01-24,61,19,4,2025-01-25,INVENTORY
93,46258.0,2025-01-12,230,32,4,2025-01-15,INVENTORY
314,16505.0,2025-01-27,8,37,39,2025-01-30,INVENTORY
401,23677.0,2025-01-09,37,14,49,2025-01-12,INVENTORY
711,26582.0,2025-01-11,0,37,59,2025-01-11,INVENTORY
356,34940.0,2025-01-03,146,16,29,2025-01-05,INVENTORY
270,22573.0,2025-01-06,232,10,77,2025-01-06,INVENTORY
294,23870.0,2025-01-19,19,17,25,2025-01-21,INVENTORY
174,47184.0,2025-01-07,50,31,58,2025-01-07,INVENTORY
285,7186.0,2025-01-29,133,16,47,2025-01-31,INVENTORY
622,36411.0,2025-01-31,55,42,17,2025-02-03,INVENTORY
285,35657.0,2025-01-02,238,40,39,2025-01-05,INVENTORY
248,38865.0,2025-01-11,139,44,23,2025-01-12,INVENTORY
495,5522.0,2025-01-25,92,11,51,2025-01-26,INVENTORY
722,49956.0,2025-01-15,249,26,50,2025-01-15,INVENTORY
110,6098.0,2025-01-22,188,31,63,2025-01-22,INVENTORY
380,5660.0,2025-01-11,175,16,99,2025-01-11,INVENTORY
714,34440.0,2025-01-16,133,15,41,2025-01-19,INVENTORY
686,11301.0,2025-01-11,180,21,3,2025-01-11,INVENTORY
387,32593.0,2025-01-31,16,9,62,2025-02-03,INVENTORY
194,27006.0,2025-01-27,100,23,53,2025-01-27,INVENTORY
778,24134.0,2025-01-29,120,17,52,2025-01-30,INVENTORY
777,3089.0,2025-01-16,217,12,77,2025-01-18,INVENTORY
107,4858.0,2025-01-08,163,41,63,2025-01-09,INVENTORY
67,45336.0,2025-01-13,179,37,104,2025-01-14,INVENTORY
764,41538.0,2025-01-15,149,25,19,2025-01-16,INVENTORY
768,5439.0,2025-01-28,156,7,106,2025-01-31,INVENTORY
13,20816.0,2025-01-18,151,38,108,2025-01-20,INVENTORY
238,22657.0,2025-01-15,120,12,53,2025-01-15,INVENTORY
47,29234.0,2025-01-17,128,15,29,2025-01-18,INVENTORY
757,39675.0,2025-01-17,128,11,18,2025-01-20,INVENTORY
191,40120.0,2025-01-28,74,32,118,2025-01-30,INVENTORY
205,13704.0,2025-01-17,183,31,94,2025-01-20,INVENTORY
380,41411.0,2025-01-21,216,5,63,2025-01-23,INVENTORY
610,34349.0,2025-01-03,69,21,79,2025-01-03,INVENTORY
603,48900.0,2025-01-10,100,36,29,2025-01-13,INVENTORY
575,21054.0,2025-01-28,36,18,74,2025-01-28,INVENTORY
176,17821.0,2025-01-06,168,25,116,2025-01-07,INVENTORY
298,41317.0,2025-01-18,159,34,90,2025-01-21,INVENTORY
491,4160.0,2025-01-21,166,14,99,2025-01-23,INVENTORY
761,33604.0,2025-01-19,133,35,85,2025-01-22,INVENTORY
791,22531.0,2025-01-18,226,27,91,2025-01-19,INVENTORY
135,4195.0,2025-01-09,149,15,105,2025-01-09,INVENTORY
680,36650.0,2025-01-13,195,23,2,2025-01-13,INVENTORY
45,13704.0,2025-01-31,98,9,11,2025-01-31,INVENTORY
707,16009.0,2025-01-27,37,21,46,2025-01-29,INVENTORY
457,47911.0,2025-01-11,128,30,36,2025-01-11,INVENTORY
255,5715.0,2025-01-23,204,28,90,2025-01-23,INVENTORY
544,31929.0,2025-01-26,187,44,68,2025-01-27,INVENTORY
307,40720.0,2025-01-29,3,7,67,2025-02-01,INVENTORY
30,28471.0,2025-01-04,105,40,66,2025-01-06,INVENTORY
498,46260.0,2025-01-13,212,33,100,2025-01-15,INVENTORY
342,41711.0,2025-01-10,79,38,53,2025-01-10,INVENTORY
263,30347.0,2025-01-08,32,8,37,2025-01-11,INVENTORY
657,34443.0,2025-01-03,180,40,19,2025-01-05,INVENTORY
768,16065.0,2025-01-19,121,13,14,2025-01-21,INVENTORY
119,43949.0,2025-01-04,123,10,26,2025-01-07,INVENTORY
357,40197.0,2025-01-13,180,35,77,2025-01-13,INVENTORY
476,19644.0,2025-01-03,180,24,57,2025-01-06,INVENTORY
518,7481.0,2025-01-31,238,41,2,2025-02-02,INVENTORY
124,17691.0,2025-01-11,115,34,72,2025-01-12,INVENTORY
362,1462.0,2025-01-12,177,5,101,2025-01-14,INVENTORY
653,20346.0,2025-01-01,109,16,118,2025-01-04,INVENTORY
746,26464.0,2025-01-08,30,10,91,2025-01-10,INVENTORY
81,16857.0,2025-01-05,11,13,119,2025-01-08,INVENTORY
719,7168.0,2025-01-22,25,5,99,2025-01-22,INVENTORY
183,34869.0,2025-01-10,18,37,102,2025-01-12,INVENTORY
591,11220.0,2025-01-21,207,8,84,2025-01-21,INVENTORY
151,19662.0,2025-01-20,71,36,114,2025-01-21,INVENTORY
724,10137.0,2025-01-17,164,44,20,2025-01-18,INVENTORY
275,34617.0,2025-01-12,141,36,38,2025-01-15,INVENTORY
109,32120.0,2025-01-20,109,28,70,2025-01-20,INVENTORY
629,33464.0,2025-01-13,28,11,65,2025-01-13,INVENTORY
403,4735.0,2025-01-16,173,36,119,2025-01-17,INVENTORY
799,47068.0,2025-01-17,195,37,97,2025-01-19,INVENTORY
55,5500.0,2025-01-27,203,14,27,2025-01-28,INVENTORY
234,9516.0,2025-01-23,168,11,36,2025-01-24,INVENTORY
298,17075.0,2025-01-26,49,25,25,2025-01-27,INVENTORY
328,18753.0,2025-01-12,91,14,71,2025-01-14,INVENTORY
382,46599.0,2025-01-19,146,29,100,2025-01-19,INVENTORY
798,45973.0,2025-01-06,75,20,22,2025-01-08,INVENTORY
273,23002.0,2025-01-15,6,6,111,2025-01-16,INVENTORY
49,539.0,2025-01-05,238,9,34,2025-01-05,INVENTORY
420,27101.0,2025-01-31,200,19,73,2025-02-03,INVENTORY
409,38420.0,2025-01-26,121,32,59,2025-01-29,INVENTORY
591,34427.0,2025-01-24,169,22,90,2025-01-24,INVENTORY
784,3373.0,2025-01-14,160,41,50,2025-01-16,INVENTORY
740,8008.0,2025-01-14,44,20,10,2025-01-14,INVENTORY
241,27506.0,2025-01-03,163,8,18,2025-01-05,INVENTORY
88,12954.0,2025-01-29,244,33,10,2025-01-30,INVENTORY
663,17930.0,2025-01-15,50,15,109,2025-01-15,INVENTORY
475,16939.0,2025-01-13,163,22,24,2025-01-15,INVENTORY
20,38091.0,2025-01-12,97,37,118,2025-01-12,INVENTORY
540,16339.0,2025-01-01,90,25,113,2025-01-03,INVENTORY
385,43076.0,2025-01-18,29,38,108,2025-01-19,INVENTORY
204,9461.0,2025-01-20,82,33,104,2025-01-22,INVENTORY
252,8346.0,2025-01-26,60,14,18,2025-01-28,INVENTORY
680,36417.0,2025-01-30,134,16,51,2025-01-30,INVENTORY
347,25402.0,2025-01-17,247,18,54,2025-01-18,INVENTORY
567,13849.0,2025-01-01,163,38,60,2025-01-03,INVENTORY
152,5651.0,2025-01-04,219,28,16,2025-01-04,INVENTORY
324,159.0,2025-01-25,3,42,40,2025-01-26,INVENTORY
508,22159.0,2025-01-11,0,40,71,2025-01-11,INVENTORY
762,1349.0,2025-01-04,124,42,85,2025-01-05,INVENTORY
501,14702.0,2025-01-20,12,18,74,2025-01-20,INVENTORY
584,3512.0,2025-01-19,210,6,29,2025-01-21,INVENTORY
570,13123.0,2025-01-18,143,14,13,2025-01-19,INVENTORY
579,6718.0,2025-01-12,10,18,118,2025-01-14,INVENTORY
198,3083.0,2025-01-14,76,15,109,2025-01-16,INVENTORY
592,16516.0,2025-01-10,193,22,114,2025-01-10,INVENTORY
747,23843.0,2025-01-09,79,44,105,2025-01-10,INVENTORY
675,33368.0,2025-01-10,68,5,16,2025-01-11,INVENTORY
94,2777.0,2025-01-28,17,17,68,2025-01-30,INVENTORY
172,38300.0,2025-01-08,152,25,11,2025-01-10,INVENTORY
2,5665.0,2025-01-01,21,12,70,2025-01-04,INVENTORY
42,21735.0,2025-01-02,172,36,114,2025-01-02,INVENTORY
659,49723.0,2025-01-29,219,42,48,2025-01-29,INVENTORY
520,49320.0,2025-01-25,144,35,34,2025-01-26,INVENTORY
443,31246.0,2025-01-17,25,13,77,2025-01-18,INVENTORY
264,21278.0,2025-01-14,49,31,85,2025-01-15,INVENTORY
428,34836.0,2025-01-18,158,20,53,2025-01-19,INVENTORY
523,31293.0,2025-01-07,238,33,93,2025-01-08,INVENTORY
543,2674.0,2025-01-09,191,44,96,2025-01-10,INVENTORY
267,6358.0,2025-01-10,188,17,82,2025-01-13,INVENTORY
206,11533.0,2025-01-12,233,36,83,2025-01-12,INVENTORY
518,22779.0,2025-01-16,227,19,60,2025-01-17,INVENTORY
709,10252.0,2025-01-09,46,16,113,2025-01-11,INVENTORY
41,23632.0,2025-01-11,85,35,57,2025-01-14,INVENTORY
658,37525.0,2025-01-13,92,14,100,2025-01-16,INVENTORY
379,35047.0,2025-01-04,203,43,78,2025-01-05,INVENTORY
778,942.0,2025-01-26,131,9,101,2025-01-27,INVENTORY
366,31887.0,2025-01-12,35,42,41,2025-01-14,INVENTORY
163,6314.0,2025-01-11,159,41,82,2025-01-13,INVENTORY
321,45326.0,2025-01-19,199,15,100,2025-01-21,INVENTORY
32,15465.0,2025-01-09,44,13,63,2025-01-10,INVENTORY
572,3495.0,2025-01-31,206,20,11,2025-01-31,INVENTORY
124,23761.0,2025-01-17,141,20,118,2025-01-20,INVENTORY
390,12336.0,2025-01-10,173,29,12,2025-01-10,INVENTORY
754,8061.0,2025-01-16,222,15,0,2025-01-18,INVENTORY
291,4995.0,2025-01-08,113,19,34,2025-01-09,INVENTORY
136,37068.0,2025-01-15,111,23,107,2025-01-18,INVENTORY
739,33895.0,2025-01-02,219,20,110,2025-01-03,INVENTORY
622,20069.0,2025-01-28,52,38,8,2025-01-29,INVENTORY
461,32039.0,2025-01-10,226,14,107,2025-01-13,INVENTORY
487,29209.0,2025-01-07,219,9,87,2025-01-08,INVENTORY
489,10380.0,2025-01-28,93,39,98,2025-01-28,INVENTORY
462,303.0,2025-01-23,60,19,99,2025-01-23,INVENTORY
300,48508.0,2025-01-13,176,28,29,2025-01-15,INVENTORY
496,37102.0,2025-01-24,20,17,61,2025-01-25,INVENTORY
580,39789.0,2025-01-04,176,36,99,2025-01-07,INVENTORY
86,28817.0,2025-01-21,23,17,96,2025-01-23,INVENTORY
797,11575.0,2025-01-20,141,31,115,2025-01-21,INVENTORY
426,26076.0,2025-01-27,89,27,99,2025-01-30,INVENTORY
659,35469.0,2025-01-04,232,19,41,2025-01-07,INVENTORY
58,45047.0,2025-01-14,96,15,111,2025-01-17,INVENTORY
83,22202.0,2025-01-09,87,43,94,2025-01-12,INVENTORY
547,38314.0,2025-01-16,17,11,78,2025-01-18,INVENTORY
613,27008.0,2025-01-11,102,19,13,2025-01-11,INVENTORY
416,37707.0,2025-01-20,107,8,119,2025-01-23,INVENTORY
139,13908.0,2025-01-25,216,29,16,2025-01-27,INVENTORY
595,26646.0,2025-01-26,226,16,89,2025-01-29,INVENTORY
104,7017.0,2025-01-21,182,25,91,2025-01-21,INVENTORY
760,39488.0,2025-01-26,157,9,36,2025-01-27,INVENTORY
567,26859.0,2025-01-21,141,7,19,2025-01-21,INVENTORY
705,49378.0,2025-01-27,192,24,113,2025-01-30,INVENTORY
